id,name,full_name,team,pos,price,status,chance_next,news,minutes,starts,total_points,points_per_game,form,selected_by_pct,ep_next,xG,xA,xGI,xGC,xG_per90,xA_per90,xGI_per90,xGC_per90,goals,assists,goals_minus_xG,assists_minus_xA,clean_sheets,goals_conceded,goals_conceded_per90,clean_sheets_per90,saves,saves_per90,own_goals,pens_saved,pens_missed,yellow,red,tackles,cbi,recoveries,defensive_contribution,def_contrib_per90,influence,creativity,threat,ict_index,bonus,bps
337,Aaronson,Brenden Aaronson,Leeds,MID,5.5,a,,,126,2,4,2.0,2.0,0.8,2.0,0.01,0.02,0.03,1.13,0.01,0.01,0.02,0.81,0,0,-0.01,-0.02,1,1,0.71,0.71,0,0.0,0,0,0,0,0,2,1,7,10,7.14,8.0,1.1,7.0,1.6,0,22
347,Nmecha,Lukas Nmecha,Leeds,FWD,5.5,a,,,21,0,4,4.0,2.0,0.5,2.0,0.1,0.0,0.1,0.93,0.43,0.0,0.43,3.99,0,1,-0.1,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,4.29,0.0,0.0,0.0,0.0,0,18
362,Jacquet,Jeremy Jacquet,Liverpool,DEF,5.0,a,100,,145,2,4,2.0,2.0,2.5,2.0,0.0,0.07,0.07,3.27,0.0,0.04,0.04,2.03,0,0,0.0,-0.07,0,4,2.48,0.0,0,0.0,0,0,0,0,0,4,10,7,14,8.69,12.4,11.9,0.0,2.4,0,22
387,O'Reilly,Nico O'Reilly,Man City,DEF,6.5,a,,,150,2,4,2.0,2.0,20.1,2.0,0.09,0.43,0.52,1.21,0.05,0.26,0.31,0.73,0,0,-0.09,-0.43,0,2,1.2,0.0,0,0.0,0,0,0,0,0,2,1,7,3,1.8,8.8,30.4,11.0,5.0,0,16
390,Rúben,Rúben dos Santos Gato Alves Dias,Man City,DEF,5.5,a,,,180,2,4,2.0,2.0,1.8,2.0,0.09,0.71,0.8,1.31,0.04,0.36,0.4,0.66,0,0,-0.09,-0.71,0,2,1.0,0.0,0,0.0,0,0,0,0,0,1,11,14,12,6.0,24.4,17.9,2.0,4.4,0,30
393,Khusanov,Abdukodir Khusanov,Man City,DEF,5.5,a,,,178,2,4,2.0,2.0,1.7,2.0,0.0,0.04,0.04,1.31,0.0,0.02,0.02,0.66,0,0,0.0,-0.04,0,2,1.01,0.0,0,0.0,0,0,0,0,0,6,5,9,11,5.56,17.0,3.4,0.0,2.0,0,31
463,Woltemade,Nick Woltemade,Newcastle,FWD,6.0,a,,,19,0,4,4.0,2.0,1.5,2.0,0.02,0.01,0.03,0.38,0.09,0.05,0.14,1.8,0,1,-0.02,0.99,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,18
465,Osula,William Osula,Newcastle,FWD,6.0,i,0,Foot injury - Unknown return date,55,1,4,4.0,2.0,0.7,0.0,0.06,0.14,0.2,1.48,0.1,0.23,0.33,2.42,0,1,-0.06,0.86,0,1,1.64,0.0,0,0.0,0,0,0,0,0,1,2,2,5,8.18,28.2,13.7,8.0,5.0,0,18
455,Tonali,Sandro Tonali,Spurs,MID,5.5,a,,,164,2,4,2.0,2.0,3.4,2.0,0.09,0.08,0.17,4.59,0.05,0.04,0.09,2.52,0,0,-0.09,-0.08,0,5,2.74,0.0,0,0.0,0,0,0,0,0,1,1,6,8,4.39,6.2,6.4,8.0,2.1,0,30
514,Tel,Mathys Tel,Spurs,MID,6.0,a,,,157,2,4,2.0,2.0,0.4,2.0,0.2,0.09,0.29,4.35,0.11,0.05,0.16,2.49,0,0,-0.2,-0.09,0,4,2.29,0.0,0,0.0,0,0,0,0,0,1,1,9,11,6.31,10.4,26.0,9.0,4.5,0,27
522,Gray,Archie Gray,Spurs,MID,5.0,a,,,152,2,4,2.0,2.0,0.2,2.0,0.0,0.01,0.01,3.91,0.0,0.01,0.01,2.32,0,0,0.0,-0.01,0,4,2.37,0.0,0,0.0,0,0,0,0,0,1,5,5,11,6.51,6.2,3.3,0.0,1.0,0,24
552,Brobbey,Brian Brobbey,Sunderland,FWD,6.0,a,,,129,2,4,2.0,2.0,11.6,2.0,0.33,0.0,0.33,2.27,0.23,0.0,0.23,1.58,0,0,-0.33,0.0,1,1,0.7,0.7,0,0.0,0,0,0,0,0,0,1,3,4,2.79,0.0,1.5,9.0,1.1,0,6
7,Lewis-Skelly,Myles Lewis-Skelly,Arsenal,MID,5.5,a,,,90,1,3,3.0,1.5,0.7,1.5,0.06,0.11,0.17,0.2,0.06,0.11,0.17,0.2,0,0,-0.06,-0.11,1,0,0.0,1.0,0,0.0,0,0,0,0,0,1,1,5,7,7.0,11.0,22.9,7.0,4.1,0,15
13,Rice,Declan Rice,Arsenal,MID,7.5,a,,,67,1,3,3.0,1.5,16.2,1.5,0.07,0.08,0.15,0.06,0.09,0.11,0.2,0.08,0,0,-0.07,-0.08,1,0,0.0,1.34,0,0.0,0,0,0,0,0,0,3,3,6,8.06,6.8,6.4,2.0,1.5,0,10
105,Anthony,Jaidon Anthony,Brentford,MID,6.0,a,,,83,1,3,1.5,1.5,0.2,1.5,0.14,0.41,0.55,0.19,0.15,0.44,0.59,0.21,0,0,-0.14,-0.41,1,0,0.0,1.08,0,0.0,0,0,0,1,0,2,0,7,9,9.76,10.6,34.9,1.0,4.7,0,13
110,Rushworth,Carl Rushworth,Coventry City,GK,4.5,a,,,180,2,3,1.5,1.5,1.2,1.5,0.0,0.01,0.01,2.6,0.0,0.0,0.0,1.3,0,0,0.0,-0.01,0,4,2.0,0.0,3,1.5,0,0,0,0,0,0,2,20,0,0.0,14.2,0.0,0.0,1.4,0,10
175,van Ewijk,Milan van Ewijk,Coventry City,DEF,4.0,a,,,180,2,3,1.5,1.5,12.6,1.5,0.0,0.2,0.2,2.6,0.0,0.1,0.1,1.3,0,0,0.0,-0.2,0,4,2.0,0.0,0,0.0,0,0,0,0,0,2,7,6,9,4.5,10.6,2.0,2.0,1.5,0,7
176,Dasilva,Jay Dasilva,Coventry City,DEF,4.0,a,,,180,2,3,1.5,1.5,0.8,1.5,0.18,0.07,0.25,2.6,0.09,0.04,0.13,1.3,0,0,-0.18,-0.07,0,4,2.0,0.0,0,0.0,0,0,0,0,0,2,7,4,9,4.5,13.8,3.8,0.0,1.8,0,11
190,Tchaouna,Loum Tchaouna,Coventry City,MID,5.5,a,,,139,2,3,1.5,1.5,0.2,1.5,0.09,0.15,0.24,1.78,0.06,0.1,0.16,1.15,0,0,-0.09,-0.15,0,3,1.94,0.0,0,0.0,0,0,0,0,0,1,5,8,14,9.06,1.8,6.0,3.0,1.1,0,18
194,Thomas-Asante,Brandon Thomas-Asante,Coventry City,FWD,5.0,a,,,101,1,3,1.5,1.5,0.9,1.5,0.0,0.02,0.02,2.29,0.0,0.02,0.02,2.04,0,0,0.0,-0.02,0,4,3.56,0.0,0,0.0,0,0,0,0,0,0,5,3,8,7.13,4.6,1.1,0.0,0.6,0,14
492,Awoniyi,Taiwo Awoniyi,Coventry City,FWD,5.5,a,,,110,1,3,1.5,1.5,0.8,1.5,0.93,0.03,0.96,1.01,0.76,0.02,0.78,0.83,0,0,-0.93,-0.03,0,1,0.82,0.0,0,0.0,0,0,0,0,0,0,1,3,4,3.27,0.0,1.4,0.0,0.1,0,10
198,Henderson,Dean Henderson,Crystal Palace,GK,5.0,a,100,,180,2,3,1.5,1.5,1.8,1.5,0.0,0.0,0.0,3.33,0.0,0.0,0.0,1.66,0,0,0.0,0.0,0,6,3.0,0.0,7,3.5,0,0,0,0,0,0,5,24,0,0.0,28.2,0.0,0.0,2.8,0,18
202,Richards,Chris Richards,Crystal Palace,DEF,5.0,a,,,180,2,3,1.5,1.5,0.7,1.5,0.04,0.0,0.04,3.33,0.02,0.0,0.02,1.66,0,0,-0.04,0.0,0,6,3.0,0.0,0,0.0,0,0,0,0,0,4,18,3,22,11.0,42.6,0.7,0.0,4.3,0,9
222,Strand Larsen,Jørgen Strand Larsen,Crystal Palace,FWD,6.0,a,,,89,1,3,1.5,1.5,0.5,1.5,0.3,0.01,0.31,2.15,0.3,0.01,0.31,2.17,0,0,-0.3,-0.01,0,3,3.03,0.0,0,0.0,0,0,0,0,0,1,2,1,4,4.04,1.0,3.5,17.0,2.2,0,16
224,Nketiah,Eddie Nketiah,Crystal Palace,FWD,5.5,a,,,122,2,3,1.5,1.5,0.5,1.5,0.96,0.58,1.54,2.85,0.71,0.43,1.14,2.1,0,0,-0.96,-0.58,0,5,3.69,0.0,0,0.0,0,0,0,0,0,3,2,4,9,6.64,10.4,24.5,23.0,5.8,0,20
241,McNeil,Dwight McNeil,Crystal Palace,MID,5.5,a,,,84,1,3,1.5,1.5,0.2,1.5,0.05,0.02,0.07,1.18,0.05,0.02,0.07,1.26,0,0,-0.05,-0.02,0,3,3.21,0.0,0,0.0,0,0,0,0,0,0,4,3,7,7.5,9.6,4.7,2.0,1.6,0,13
588,Khalaili,Anan Khalaili,Crystal Palace,DEF,5.0,a,,,109,1,3,1.5,1.5,0.1,1.5,0.02,0.16,0.18,2.28,0.02,0.13,0.15,1.88,0,0,-0.02,-0.16,0,3,2.48,0.0,0,0.0,0,0,0,1,0,14,9,8,23,18.99,24.0,26.5,4.0,5.5,0,21
254,Robinson,Antonee Robinson,Fulham,DEF,4.5,a,,,171,2,3,1.5,1.5,1.6,1.5,0.13,0.06,0.19,4.23,0.07,0.03,0.1,2.23,0,0,-0.13,-0.06,0,4,2.11,0.0,0,0.0,0,0,0,0,0,6,4,7,10,5.26,21.6,25.2,3.0,5.0,0,14
255,J.Cuenca,Jorge Cuenca Barreno,Fulham,DEF,4.5,a,,,90,1,3,3.0,1.5,0.0,1.5,0.0,0.03,0.03,2.24,0.0,0.03,0.03,2.24,0,0,0.0,-0.03,0,3,3.0,0.0,0,0.0,0,0,0,0,0,1,9,3,10,10.0,32.8,21.3,0.0,5.4,0,7
570,Palacios,César Palacios,Fulham,MID,5.5,a,,,147,2,3,1.5,1.5,0.2,1.5,0.18,0.01,0.19,3.83,0.11,0.01,0.12,2.34,0,0,-0.18,-0.01,0,4,2.45,0.0,0,0.0,0,0,0,1,0,2,3,8,13,7.96,2.8,7.3,8.0,1.8,0,16
576,Stroud,Elliot Stroud,Hull City,MID,5.0,a,,,128,2,3,1.5,1.5,0.1,1.5,0.01,0.04,0.05,2.25,0.01,0.03,0.04,1.58,0,0,-0.01,-0.04,1,0,0.0,0.7,0,0.0,0,0,0,1,0,3,3,7,13,9.14,8.4,4.8,0.0,1.3,0,9
336,Okafor,Noah Okafor,Leeds,MID,5.9,a,,,92,1,3,1.5,1.5,0.4,1.5,0.08,0.17,0.25,0.87,0.08,0.17,0.25,0.85,0,0,-0.08,-0.17,0,1,0.98,0.0,0,0.0,0,0,0,0,0,3,2,2,7,6.85,10.0,14.0,4.0,2.8,0,21
356,Virgil,Virgil van Dijk,Liverpool,DEF,6.5,a,,,180,2,3,1.5,1.5,18.9,1.5,0.25,0.04,0.29,3.88,0.12,0.02,0.14,1.94,0,0,-0.25,-0.04,0,4,2.0,0.0,0,0.0,0,0,0,1,0,2,16,11,18,9.0,25.6,1.6,24.0,5.1,0,13
369,Ngumoha,Rio Ngumoha,Liverpool,MID,6.0,a,,,81,1,3,1.5,1.5,1.0,1.5,0.04,0.05,0.09,0.58,0.04,0.06,0.1,0.64,0,0,-0.04,-0.05,0,2,2.22,0.0,0,0.0,0,0,0,0,0,1,0,2,3,3.33,2.4,6.0,5.0,1.3,0,14
372,Mac Allister,Alexis Mac Allister,Liverpool,MID,5.5,a,,,103,1,3,1.5,1.5,1.5,1.5,0.0,0.4,0.4,3.3,0.0,0.35,0.35,2.88,0,0,0.0,-0.4,0,2,1.75,0.0,0,0.0,0,0,0,0,0,5,2,6,13,11.36,5.8,1.4,0.0,0.7,0,19
384,Donnarumma,Gianluigi Donnarumma,Man City,GK,5.5,a,,,180,2,3,1.5,1.5,8.1,1.5,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.66,0,0,0.0,0.0,0,2,1.0,0.0,4,2.0,1,0,0,0,0,0,1,12,0,0.0,26.8,0.0,0.0,2.7,0,17
162,Andrey Santos,Andrey Nascimento dos Santos,Man Utd,MID,5.0,a,,,76,1,3,1.5,1.5,0.9,1.5,0.0,0.23,0.23,1.94,0.0,0.27,0.27,2.3,0,0,0.0,-0.23,0,3,3.55,0.0,0,0.0,0,0,0,0,0,4,3,7,14,16.58,11.4,4.2,2.0,1.8,0,19
412,Lammens,Senne Lammens,Man Utd,GK,5.0,a,,,180,2,3,1.5,1.5,15.0,1.5,0.0,0.0,0.0,3.02,0.0,0.0,0.0,1.51,0,0,0.0,0.0,0,4,2.0,0.0,5,2.5,0,0,0,0,0,0,3,14,0,0.0,20.2,0.0,0.0,2.0,0,18
417,Dalot,Diogo Dalot Teixeira,Man Utd,DEF,5.0,a,,,83,1,3,1.5,1.5,2.4,1.5,0.17,0.12,0.29,1.01,0.18,0.13,0.31,1.1,0,0,-0.17,-0.12,0,1,1.08,0.0,0,0.0,0,0,0,0,0,2,4,2,6,6.51,7.6,11.3,0.0,1.9,0,18
423,Shaw,Luke Shaw,Man Utd,DEF,4.5,a,,,162,2,3,1.5,1.5,18.5,1.5,0.0,0.28,0.28,2.02,0.0,0.16,0.16,1.12,0,0,0.0,-0.28,0,3,1.67,0.0,0,0.0,0,0,0,0,0,5,7,5,12,6.67,25.2,59.2,6.0,9.0,0,25
429,Rashford,Marcus Rashford,Man Utd,MID,7.0,a,,,124,1,3,1.5,1.5,1.6,1.5,0.26,0.15,0.41,1.1,0.19,0.11,0.3,0.8,0,0,-0.26,-0.15,0,1,0.73,0.0,0,0.0,0,0,0,0,0,3,0,4,7,5.08,11.6,48.6,4.0,6.4,0,26
467,Sels,Matz Sels,Nott'm Forest,GK,5.0,a,,,180,2,3,1.5,1.5,1.5,1.5,0.0,0.01,0.01,2.22,0.0,0.0,0.0,1.11,0,0,0.0,-0.01,0,3,1.5,0.0,4,2.0,0,0,0,0,0,0,3,15,0,0.0,14.2,0.0,0.0,1.4,0,17
491,Igor Jesus,Igor Jesus Maciel da Cruz,Nott'm Forest,FWD,6.0,a,,,180,2,3,1.5,1.5,3.4,1.5,0.96,0.06,1.02,2.22,0.48,0.03,0.51,1.11,0,0,-0.96,-0.06,0,3,1.5,0.0,0,0.0,0,0,0,1,0,1,5,2,8,4.0,5.2,6.8,31.0,4.3,0,12
496,Kinsky,Antonín Kinský,Spurs,GK,4.5,a,,,180,2,3,1.5,1.5,21.6,1.5,0.0,0.0,0.0,4.59,0.0,0.0,0.0,2.3,0,0,0.0,0.0,0,5,2.5,0.0,5,2.5,0,0,0,0,0,0,4,18,0,0.0,43.6,0.0,0.0,4.4,0,19
498,Senesi,Marcos Senesi Barón,Spurs,DEF,6.0,a,,,90,1,3,3.0,1.5,6.9,1.5,0.0,0.02,0.02,3.87,0.0,0.02,0.02,3.87,0,0,0.0,-0.02,0,3,3.0,0.0,0,0.0,0,0,0,0,0,5,11,2,16,16.0,36.6,2.2,0.0,3.9,0,10
516,Bentancur,Rodrigo Bentancur,Spurs,MID,5.5,a,,,135,1,3,1.5,1.5,0.2,1.5,0.0,0.03,0.03,2.9,0.0,0.02,0.02,1.93,0,0,0.0,-0.03,0,3,2.0,0.0,0,0.0,0,0,0,0,0,5,3,8,16,10.67,2.0,14.7,0.0,1.7,0,25
523,Moore,Mikey Moore,Spurs,MID,5.0,a,,,89,1,3,1.5,1.5,0.2,1.5,0.4,0.02,0.42,3.26,0.4,0.02,0.42,3.3,0,0,-0.4,-0.02,0,4,4.04,0.0,0,0.0,0,0,0,0,0,1,0,2,3,3.03,14.2,5.9,55.0,7.5,0,11
525,Fernandes,Mateus Fernandes,Spurs,MID,6.0,a,,,135,1,3,1.5,1.5,1.5,1.5,0.01,0.23,0.24,2.9,0.01,0.15,0.16,1.93,0,0,-0.01,-0.23,0,3,2.0,0.0,0,0.0,0,0,0,0,0,4,0,6,10,6.67,7.2,27.2,2.0,3.6,0,34
41,Buendía,Emiliano Buendía Stati,Aston Villa,MID,6.0,a,,,85,1,2,2.0,1.0,1.1,1.0,0.13,0.09,0.22,3.62,0.14,0.1,0.24,3.83,0,0,-0.13,-0.09,0,4,4.24,0.0,0,0.0,0,0,0,0,0,1,3,3,7,7.41,0.0,16.3,8.0,2.2,0,4
46,Barkley,Ross Barkley,Aston Villa,MID,5.0,a,,,73,1,2,2.0,1.0,0.2,1.0,0.1,0.02,0.12,3.55,0.12,0.02,0.14,4.38,0,0,-0.1,-0.02,0,4,4.93,0.0,0,0.0,0,0,0,0,0,0,1,0,1,1.23,9.4,21.4,7.0,3.8,0,11
47,Kamara,Boubacar Kamara,Aston Villa,MID,5.0,a,100,,90,1,2,2.0,1.0,0.3,1.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,3.77,0,0,0.0,0.0,0,4,4.0,0.0,0,0.0,0,0,0,0,0,2,3,2,7,7.0,11.2,2.8,0.0,1.4,0,9
51,George Hemmings,George Hemmings,Aston Villa,MID,4.5,a,,,90,1,2,2.0,1.0,0.8,1.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,3.77,0,0,0.0,0.0,0,4,4.0,0.0,0,0.0,0,0,0,0,0,3,0,2,5,5.0,10.6,11.6,2.0,2.4,0,12
64,Smith,Adam Smith,Bournemouth,DEF,4.5,a,,,180,2,2,1.0,1.0,0.1,1.0,0.0,0.02,0.02,4.09,0.0,0.01,0.01,2.04,0,0,0.0,-0.02,0,3,1.5,0.0,0,0.0,0,0,0,1,0,3,8,3,11,5.5,7.0,0.6,0.0,0.8,0,9
73,Adams,Tyler Adams,Bournemouth,MID,5.0,a,100,,36,0,2,1.0,1.0,0.2,1.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,1.18,0,0,0.0,0.0,0,3,7.5,0.0,0,0.0,0,0,0,0,0,0,3,3,6,15.0,3.6,0.6,0.0,0.4,0,8
90,Hickey,Aaron Hickey,Brentford,DEF,4.5,a,,,16,0,2,1.0,1.0,0.1,1.0,0.0,0.02,0.02,0.1,0.0,0.11,0.11,0.56,0,0,0.0,-0.02,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,2,1,5.62,0.0,0.3,0.0,0.0,0,8
102,Yarmoliuk,Yehor Yarmoliuk,Brentford,MID,5.0,a,,,44,0,2,1.0,1.0,1.1,1.0,0.04,0.01,0.05,1.42,0.08,0.02,0.1,2.9,0,0,-0.04,-0.01,0,1,2.05,0.0,0,0.0,0,0,0,0,0,2,1,3,6,12.27,2.2,0.8,3.0,0.6,0,11
106,Thiago,Igor Thiago Nascimento Rodrigues,Brentford,FWD,8.0,a,,,172,2,2,1.0,1.0,15.6,1.0,1.8,0.09,1.89,1.96,0.94,0.05,0.99,1.03,0,0,-1.8,-0.09,1,1,0.52,0.52,0,0.0,0,0,1,0,0,1,1,7,9,4.71,2.2,4.0,8.0,1.4,0,-1
108,Wilson,Callum Wilson,Brentford,FWD,5.5,a,,,9,0,2,1.0,1.0,0.4,1.0,0.07,0.04,0.11,0.07,0.7,0.4,1.1,0.7,0,0,-0.07,-0.04,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,10.0,2.2,10.3,5.0,1.8,0,7
129,Ayari,Yasin Ayari,Brighton,MID,5.5,d,75,Ankle injury - 75% chance of playing,63,1,2,2.0,1.0,0.6,0.8,0.11,0.03,0.14,0.19,0.16,0.04,0.2,0.27,0,0,-0.11,-0.03,1,0,0.0,1.43,0,0.0,0,0,0,1,0,0,1,3,4,5.71,0.0,15.0,6.0,1.7,0,8
600,Osman,Ibrahim Osman,Brighton,MID,5.0,a,,,28,0,2,1.0,1.0,0.0,1.0,0.0,0.06,0.06,0.1,0.0,0.19,0.19,0.32,0,0,0.0,-0.06,0,1,3.21,0.0,0,0.0,0,0,0,0,0,1,0,2,3,9.64,4.2,15.4,4.0,2.4,0,13
28,Martinez,Emiliano Martínez Romero,Chelsea,GK,5.0,a,,,90,1,2,2.0,1.0,4.3,1.0,0.0,0.01,0.01,1.41,0.0,0.01,0.01,1.41,0,0,0.0,-0.01,0,3,3.0,0.0,4,4.0,0,0,0,0,0,0,1,13,0,0.0,0.0,0.0,0.0,0.0,0,18
140,Sánchez,Robert Lynch Sánchez,Chelsea,GK,5.0,a,,,90,1,2,2.0,1.0,2.0,1.0,0.0,0.01,0.01,1.33,0.0,0.01,0.01,1.33,0,0,0.0,-0.01,0,2,2.0,0.0,4,4.0,0,0,0,0,0,0,1,5,0,0.0,21.4,0.0,0.0,2.1,0,6
144,Gusto,Malo Gusto,Chelsea,DEF,5.0,a,,,165,2,2,1.0,1.0,1.2,1.0,0.0,0.04,0.04,2.52,0.0,0.02,0.02,1.37,0,0,0.0,-0.04,0,5,2.73,0.0,0,0.0,0,0,0,0,0,2,6,7,8,4.36,7.2,9.8,6.0,2.3,0,1
583,Chavarria,Pep Chavarría,Chelsea,DEF,5.0,a,,,43,0,2,1.0,1.0,0.2,1.0,0.0,0.02,0.02,0.37,0.0,0.04,0.04,0.77,0,0,0.0,-0.02,0,1,2.09,0.0,0,0.0,0,0,0,0,0,1,3,2,4,8.37,2.4,0.2,2.0,0.5,0,4
104,Onyeka,Frank Onyeka,Coventry City,MID,5.0,a,,,90,1,2,2.0,1.0,0.2,1.0,0.0,0.01,0.01,1.88,0.0,0.01,0.01,1.88,0,0,0.0,-0.01,0,3,3.0,0.0,0,0.0,0,0,0,0,0,1,3,5,9,9.0,3.6,1.6,0.0,0.5,0,8
182,Amenda,Aurèle Amenda,Coventry City,DEF,4.0,a,,,180,2,2,1.0,1.0,0.8,1.0,0.02,0.05,0.07,2.6,0.01,0.02,0.03,1.3,0,0,-0.02,-0.05,0,4,2.0,0.0,0,0.0,0,0,0,1,0,0,13,5,13,6.5,28.8,0.8,0.0,3.0,0,5
188,Torp,Victor Torp,Coventry City,MID,5.5,a,,,47,0,2,1.0,1.0,0.2,1.0,0.0,0.12,0.12,1.01,0.0,0.23,0.23,1.93,0,0,0.0,-0.12,0,1,1.91,0.0,0,0.0,0,0,0,0,0,0,1,2,3,5.74,6.8,16.4,0.0,2.3,0,10
195,Simms,Ellis Simms,Coventry City,FWD,5.0,a,,,69,1,2,2.0,1.0,1.0,1.0,0.0,0.01,0.01,1.6,0.0,0.01,0.01,2.09,0,0,0.0,-0.01,0,3,3.91,0.0,0,0.0,0,0,0,0,0,0,1,2,3,3.91,2.6,12.3,2.0,1.7,0,7
584,Hamer,Gustavo Hamer,Coventry City,MID,5.5,a,,,27,0,2,1.0,1.0,0.1,1.0,0.0,0.02,0.02,0.82,0.0,0.07,0.07,2.73,0,0,0.0,-0.02,0,1,3.33,0.0,0,0.0,0,0,0,0,0,0,0,1,1,3.33,0.4,0.3,0.0,0.1,0,5
42,Guessand,Evann Guessand,Crystal Palace,MID,5.5,a,,,54,0,2,1.0,1.0,0.0,1.0,0.03,0.03,0.06,0.34,0.05,0.05,0.1,0.57,0,0,-0.03,-0.03,0,1,1.67,0.0,0,0.0,0,0,0,0,0,1,1,0,2,3.33,3.2,1.8,7.0,1.2,0,6
223,Mateta,Jean-Philippe Mateta,Crystal Palace,FWD,6.5,i,0,Hamstring injury - Expected back 11 Oct,62,1,2,2.0,1.0,4.0,0.0,0.7,0.02,0.72,0.98,1.02,0.03,1.05,1.42,0,0,-0.7,-0.02,0,2,2.9,0.0,0,0.0,0,0,0,0,0,2,1,2,5,7.26,1.4,12.3,11.0,2.5,0,-3
577,Tomiyasu,Takehiro Tomiyasu,Crystal Palace,DEF,4.5,a,,,91,1,2,1.0,1.0,0.3,1.0,0.0,0.01,0.01,2.15,0.0,0.01,0.01,2.13,0,0,0.0,-0.01,0,3,2.97,0.0,0,0.0,0,0,0,0,0,1,8,4,9,8.9,2.4,2.4,0.0,0.5,0,0
209,Johnson,Brennan Johnson,Everton,MID,6.0,a,,,34,0,2,1.0,1.0,0.1,1.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,4.95,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,2,1,4,10.59,4.0,0.3,0.0,0.4,0,4
239,Garner,James Garner,Everton,MID,6.0,a,100,,72,1,2,1.0,1.0,0.1,1.0,0.0,0.03,0.03,0.92,0.0,0.04,0.04,1.15,0,0,0.0,-0.03,0,1,1.25,0.0,0,0.0,0,0,0,1,0,4,0,7,11,13.75,4.8,11.8,2.0,1.9,0,15
248,Beto,Norberto Bercique Gomes Betuncal,Everton,FWD,5.5,a,,,31,0,2,1.0,1.0,2.1,1.0,0.09,0.0,0.09,1.92,0.26,0.0,0.26,5.57,0,0,-0.09,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,1,2.9,0.0,0.0,2.0,0.2,0,5
257,Bassey,Calvin Bassey,Fulham,DEF,4.5,a,,,180,2,2,1.0,1.0,0.8,1.0,0.02,0.03,0.05,4.26,0.01,0.02,0.03,2.13,0,0,-0.02,-0.03,0,4,2.0,0.0,0,0.0,0,0,0,1,0,2,9,10,11,5.5,13.8,3.8,2.0,2.0,0,14
263,Kevin,Kevin Santos Lopes de Macedo,Fulham,MID,5.5,a,,,24,0,2,1.0,1.0,0.1,1.0,0.0,0.05,0.05,0.2,0.0,0.19,0.19,0.75,0,0,0.0,-0.05,0,0,0.0,0.0,0,0.0,0,0,0,0,0,2,0,1,3,11.25,5.2,1.9,0.0,0.7,0,4
269,Sessegnon,Ryan Sessegnon,Fulham,DEF,4.5,a,,,39,0,2,1.0,1.0,0.4,1.0,0.05,0.12,0.17,1.8,0.12,0.28,0.4,4.15,0,0,-0.05,-0.12,0,1,2.31,0.0,0,0.0,0,0,0,0,0,1,1,2,2,4.62,6.6,0.5,19.0,2.6,0,10
580,Charles,Shea Charles,Fulham,MID,5.0,a,,,45,0,2,1.0,1.0,0.1,1.0,0.09,0.03,0.12,1.8,0.18,0.06,0.24,3.6,0,0,-0.09,-0.03,0,1,2.0,0.0,0,0.0,0,0,0,0,0,1,1,3,5,10.0,3.4,1.3,0.0,0.5,0,7
281,Drameh,Cody Drameh,Hull City,DEF,4.0,a,100,,65,0,2,1.0,1.0,0.1,1.0,0.05,0.0,0.05,0.87,0.07,0.0,0.07,1.2,0,0,-0.05,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,5,4,6,8.31,2.2,0.0,1.0,0.3,0,8
289,Crooks,Matt Crooks,Hull City,MID,4.5,d,75,Thigh injury - 75% chance of playing,90,1,2,2.0,1.0,0.7,0.8,0.0,0.0,0.0,1.83,0.0,0.0,0.0,1.83,0,0,0.0,0.0,1,0,0.0,1.0,0,0.0,0,0,0,1,0,4,4,1,9,9.0,19.0,2.4,0.0,2.1,0,9
585,Herrington,Lucas Herrington,Hull City,DEF,4.0,a,,,57,0,2,1.0,1.0,0.6,1.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,1.83,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,5,0,5,7.89,8.0,0.0,0.0,0.8,0,7
323,McAteer,Kasey McAteer,Ipswich Town,MID,4.5,a,,,31,0,2,1.0,1.0,1.3,1.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.49,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,1,0,3,4,11.61,1.2,1.3,0.0,0.3,0,7
592,Ouattara,Abdoul Ouattara,Ipswich Town,DEF,4.0,a,,,27,0,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,2.53,0,0,0.0,0.0,0,1,3.33,0.0,0,0.0,0,0,0,0,0,0,2,1,2,6.67,5.2,10.0,0.0,1.5,0,3
